id,title,directors,genres_list,prod_companies,vote_average
2636,The Specialist,Luis Llosa,"Action,Thriller","Jerry Weintraub Productions,Warner Bros.,Iguana Producciones",5.5
2164,Stargate,Roland Emmerich,"Action,Adventure,Science Fiction","Centropolis Entertainment,StudioCanal,Carolco Entertainment",6.8
11395,The Santa Clause,John Pasquin,"Fantasy,Drama,Comedy,Family","Walt Disney Pictures,Hollywood Pictures",6.3
278,The Shawshank Redemption,Frank Darabont,"Drama,Crime","Castle Rock Entertainment,Warner Bros.",8.5
9905,Shallow Grave,Danny Boyle,"Crime,Thriller","Channel Four Films,Figment Films,The Glasgow Film Fund,PolyGram Filmed Entertainment",7.0
12527,Strawberry and Chocolate,"Tomás Gutiérrez Alea,Juan Carlos Tabío","Comedy,Drama","Miramax Films,Tabasco films,Instituto Mexicano de Cinematografía (IMCINE),TeleMadrid",7.1
20306,Swimming with Sharks,George Huang,"Crime,Comedy","Cineville,Trimark Pictures",6.7
36614,The Sum of Us,"Kevin Dowling,Geoff Burton","Comedy,Drama,Romance",Samuel Goldwyn Company,6.0
27993,Senior Trip,Kelly Makin,Comedy,"New Line Cinema,1992 Number Four Limited Partnership,MHA",5.7
31439,To Live,Zhang Yimou,"Drama,Romance,War","Shanghai Film Studios,Era International Ltd",7.7
9067,Tank Girl,Rachel Talalay,"Action,Comedy,Fantasy,Science Fiction",Trilogy Entertainment Group,5.5
9059,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,"Horror,Comedy,Thriller","Universal Pictures,Tales From The Crypt Holdings",6.7
193,Star Trek: Generations,David Carson,"Science Fiction,Action,Adventure,Thriller",Paramount Pictures,6.4
25066,Tales from the Hood,Rusty Cundieff,"Crime,Horror,Thriller","40 Acres & A Mule Filmworks,Savoy Pictures",5.4
12122,Village of the Damned,John Carpenter,"Thriller,Horror,Science Fiction",Universal Pictures,5.6
11381,Tommy Boy,Peter Segal,Comedy,Paramount Pictures,6.8
32636,Vanya on 42nd Street,Louis Malle,"Drama,Romance",Sony Pictures Classics,6.1
36141,The Underneath,Steven Soderbergh,"Thriller,Crime",Populist Pictures,5.6
1587,What's Eating Gilbert Grape,Lasse Hallström,"Romance,Drama",Paramount Pictures,7.5
9271,Virtuosity,Brett Leonard,"Action,Crime,Science Fiction,Thriller",Paramount Pictures,5.4
2064,While You Were Sleeping,Jon Turteltaub,"Comedy,Drama,Romance","Caravan Pictures,Hollywood Pictures",6.5
19855,The War,Jon Avnet,Drama,Universal Pictures,6.3
236,Muriel's Wedding,P.J. Hogan,"Drama,Comedy,Romance","Ciby 2000,Film Victoria,House & Moorhouse Films",6.9
48287,The Baby-Sitters Club,Melanie Mayron,"Comedy,Drama,Family","Columbia Pictures Corporation,Beacon Pictures",5.3
3049,Ace Ventura: Pet Detective,Tom Shadyac,"Comedy,Mystery","Warner Bros.,Morgan Creek Productions",6.4
2759,"The Adventures of Priscilla, Queen of the Desert",Stephan Elliott,"Drama,Comedy",PolyGram Filmed Entertainment,7.2
12635,Backbeat,Iain Softley,"Drama,Music",Gramercy Pictures,6.2
10497,Bitter Moon,Roman Polanski,"Thriller,Drama,Romance","Fine Line Features,R.P. Productions,Columbia Pictures Corporation,Les Films Alain Sarde,Canal+,Timothy Burrill Productions",7.0
11382,Bullets Over Broadway,Woody Allen,"Action,Comedy,Thriller",Miramax Films,7.0
9331,Clear and Present Danger,Phillip Noyce,"Action,Drama,Thriller","Paramount Pictures,Mace Neufeld Productions",6.4
10731,The Client,Joel Schumacher,"Drama,Thriller,Crime,Mystery","Regency Enterprises,Alcor Films,Warner Bros.",6.4
10464,"Corrina, Corrina",Jessie Nelson,"Comedy,Drama,Family,Romance",New Line Cinema,6.4
34152,Crooklyn,Spike Lee,"Comedy,Drama","Universal Pictures,40 Acres & A Mule Filmworks",6.7
9495,The Crow,Alex Proyas,"Fantasy,Action,Thriller","Miramax Films,Crowvision Inc.,Entertainment Media Investment Corporation,Jeff Most Productions,Edward R. Pressman Film",7.3
29973,Cobb,Ron Shelton,Drama,"Regency Enterprises,Alcor Films,Warner Bros.,Aleor Films",6.1
888,The Flintstones,Brian Levant,"Fantasy,Comedy,Family","Universal Pictures,Amblin Entertainment,Hanna-Barbera Productions",5.0
13,Forrest Gump,Robert Zemeckis,"Comedy,Drama,Romance",Paramount Pictures,8.2
712,Four Weddings and a Funeral,Mike Newell,"Comedy,Drama,Romance","Channel Four Films,PolyGram Filmed Entertainment,Working Title Films",6.6
16295,Higher Learning,John Singleton,"Romance,Drama,Crime","Columbia Pictures Corporation,New Deal Productions",6.4
10879,I Love Trouble,Charles Shyer,"Action,Comedy,Romance","Caravan Pictures,Touchstone Pictures",5.3
10660,It Could Happen to You,Andrew Bergman,"Comedy,Drama,Romance",TriStar Pictures,6.1
10714,The Jungle Book,Stephen Sommers,"Adventure,Drama,Family",None,5.9
8587,The Lion King,"Roger Allers,Rob Minkoff","Family,Animation,Drama","Walt Disney Pictures,Walt Disney Feature Animation",8.0
1689,Little Buddha,Bernardo Bertolucci,"Drama,History",Miramax Films,6.0
11596,New Nightmare,Wes Craven,"Horror,Thriller,Mystery,Fantasy",New Line Cinema,6.4
854,The Mask,Chuck Russell,"Romance,Comedy,Crime,Fantasy","New Line Cinema,Dark Horse Entertainment",6.6
9359,Maverick,Richard Donner,"Action,Adventure,Comedy,Drama,Western","Icon Entertainment International,Warner Bros.",6.6
23333,Mrs. Parker and the Vicious Circle,Alan Rudolph,Drama,"Fine Line Features,Miramax Films",6.3
36593,The Naked Gun 33⅓: The Final Insult,Peter Segal,"Comedy,Crime",Paramount Pictures,6.4
12280,The Paper,Ron Howard,"Comedy,Drama","Imagine Entertainment,Universal Pictures",6.1
2788,Reality Bites,Ben Stiller,Drama,"Universal Pictures,Jersey Films",6.5
10427,Red Rock West,John Dahl,"Crime,Drama,Thriller","Propaganda Films,PolyGram Filmed Entertainment",6.4
11011,Ri¢hie Ri¢h,Donald Petrie,"Comedy,Family","Davis Entertainment,Silver Pictures,Warner Bros.",5.4
8987,The River Wild,Curtis Hanson,"Action,Adventure,Crime,Thriller","Universal Pictures,David Foster Productions,Turman-Foster Company",6.1
1637,Speed,Jan de Bont,"Action,Adventure,Crime",Twentieth Century Fox Film Corporation,6.8
15128,Speechless,Ron Underwood,"Comedy,Romance",Metro-Goldwyn-Mayer (MGM),5.5
8831,Timecop,Peter Hyams,"Thriller,Science Fiction,Action,Crime","Universal Pictures,Renaissance Pictures,Dark Horse Entertainment,Largo Entertainment,Signature Pictures,JVC Entertainment Networks",5.5
36955,True Lies,James Cameron,"Action,Thriller","Twentieth Century Fox Film Corporation,Lightstorm Entertainment",6.8
10449,When a Man Loves a Woman,Luis Mandoki,"Drama,Romance",Touchstone Pictures,6.0
10395,Wolf,Mike Nichols,Fantasy,Columbia Pictures,6.0
12160,Wyatt Earp,Lawrence Kasdan,"Drama,Action,Western","Tig Productions,Warner Bros.,Kasdan Pictures,Paragon Entertainment Corp.",6.5
29444,S.F.W.,Jefery Levy,"Comedy,Drama","Gramercy Pictures,PolyGram Filmed Entertainment",6.1
26352,A Low Down Dirty Shame,Keenen Ivory Wayans,"Action,Comedy,Crime","Caravan Pictures,Hollywood Pictures",6.0
315,"Faster, Pussycat! Kill! Kill!",Russ Meyer,"Action,Crime",Eve Productions Inc.,6.5
11667,Street Fighter,Steven E. de Souza,"Action,Adventure,Thriller","Universal Pictures,Capcom",4.1
32502,Coldblooded,Wallace Wolodarsky,"Action,Comedy","Propaganda Films,Motion Picture Corporation of America (MPCA),Polygram Filmed Entertainment,Snowback Productions",6.7
8011,Highlander: The Final Dimension,Andrew Morahan,"Action,Fantasy,Science Fiction","Trans-Film,Initial Groupe,Lumière Pictures,Fallingcloud",4.5
2654,In the Mouth of Madness,John Carpenter,"Horror,Mystery,Thriller",New Line Cinema,7.1
18069,8 Seconds,John G. Avildsen,"Drama,Romance",New Line Cinema,7.2
19092,Above the Rim,Jeff Pollack,"Crime,Drama",New Line Cinema,6.7
2758,Addams Family Values,Barry Sonnenfeld,"Comedy,Family,Fantasy","Paramount Pictures,Orion Pictures,Scott Rudin Productions",6.5
10436,The Age of Innocence,Martin Scorsese,"Drama,Romance",Columbia Pictures,7.0
13595,Airheads,Michael Lehmann,"Comedy,Crime,Music","Twentieth Century Fox Film Corporation,Island World,Robert Simonds Productions",5.8
46094,The Air Up There,Paul Michael Glaser,"Comedy,Family","Hollywood Pictures,PolyGram Filmed Entertainment,Interscope Communications,Nomura Babcock & Brown,NBB Unit One Film Partners,Longview Entertainment",5.1
9409,Another Stakeout,John Badham,"Action,Comedy",Touchstone Pictures,4.9
11853,Bad Girls,Jonathan Kaplan,"Action,Adventure,Comedy,Drama,Western","Twentieth Century Fox Film Corporation,Ruddy Morgan Organizatio",4.6
16771,Barcelona,Whit Stillman,"Comedy,Drama,Romance","Fine Line Features,Castle Rock Entertainment,Barcelona Films",6.6
11041,The Beverly Hillbillies,Penelope Spheeris,Comedy,Twentieth Century Fox Film Corporation,5.0
306,Beverly Hills Cop III,John Landis,"Action,Comedy,Crime","Paramount Pictures,Eddie Murphy Productions",5.5
14522,Black Beauty,Caroline Thompson,"Action,Adventure,Drama,Family",Warner Bros.,6.6
26203,Blink,Michael Apted,"Mystery,Crime,Drama,Thriller",New Line Cinema,6.3
178,Blown Away,Stephen Hopkins,"Drama,Action,Thriller","Trilogy Entertainment Group,Metro-Goldwyn-Mayer (MGM)",6.0
19819,Blue Chips,William Friedkin,Drama,Paramount Pictures,5.7
57834,Blue Sky,Tony Richardson,"Drama,Romance","Orion Pictures Corporation,Heathrow Productions",6.1
4722,Body Snatchers,Abel Ferrara,"Horror,Science Fiction,Thriller","Warner Bros.,Dorset Productions,Robert H. Solo Productions",5.8
18215,Boxing Helena,Jennifer Chambers Lynch,"Drama,Romance",Mainline Pictures,4.5
1607,A Bronx Tale,Robert De Niro,"Drama,Crime","HBO Films,Savoy Pictures",7.4
6075,Carlito's Way,Brian De Palma,"Action,Crime,Drama,Thriller","Universal Pictures,Epic Productions,Bregman/Baer Productions",7.7
11310,City Slickers II: The Legend of Curly's Gold,Paul Weiland,"Action,Comedy,Drama,Western","Columbia Pictures,Castle Rock Entertainment",4.9
18658,Clean Slate,Mick Jackson,"Comedy,Thriller,Mystery",Metro-Goldwyn-Mayer (MGM),5.7
9350,Cliffhanger,Renny Harlin,"Action,Adventure,Thriller","TriStar Pictures,Canal+,Carolco Pictures,RCS Video,Cliffhanger Productions,Pioneer",6.1
9612,Coneheads,Steve Barron,"Comedy,Science Fiction,Family",Paramount Pictures,4.8
2124,Color of Night,Richard Rush,"Drama,Mystery,Romance,Thriller","Hollywood Pictures,Cinergi Pictures Entertainment",5.4
19176,The Cowboy Way,Gregg Champion,"Western,Action,Comedy","Imagine Entertainment,Universal Pictures",5.1
11566,Dave,Ivan Reitman,Comedy,"Donner/Shuler-Donner Productions,Warner Bros.,Northern Lights Entertainment",6.3
9571,Dazed and Confused,Richard Linklater,"Comedy,Drama","Gramercy Pictures,Alphaville Productions,The Criterion Collection",7.4
9739,Demolition Man,Marco Brambilla,"Crime,Action,Science Fiction","Silver Pictures,Warner Bros.",6.4
24257,The Endless Summer 2,Bruce Brown,Documentary,None,7.1
26141,Fatal Instinct,Carl Reiner,Comedy,Metro-Goldwyn-Mayer (MGM),5.4
10997,Farewell My Concubine,Chen Kaige,Drama,"Beijing Film Studio,China Film Co-Production Corporation,Maverick Picture Company",7.8
10443,Fearless,Peter Weir,Drama,"Spring Creek Productions,Warner Bros.",6.8
20239,Fear of a Black Hat,Rusty Cundieff,Comedy,None,5.8
16297,With Honors,Alek Keshishian,"Comedy,Drama","Spring Creek Productions,Warner Bros.",6.1
18551,Flesh and Bone,Steve Kloves,"Drama,Mystery,Romance","Paramount Pictures,Spring Creek Productions,Mirage",6.2
9024,For Love or Money,Barry Sonnenfeld,"Comedy,Romance","Universal Studios,Imagine Entertainment",5.7
37233,The Firm,Sydney Pollack,"Drama,Mystery,Thriller","Paramount Pictures,Mirage Enterprises,Davis Entertainment",6.6
1634,Free Willy,Simon Wincer,"Family,Adventure","Canal Plus,Regency Enterprises,Alcor Films,Warner Bros.,Donner/Shuler-Donner Productions",6.0
13815,Fresh,Boaz Yakin,"Crime,Drama,Thriller",Miramax Films,7.6
5503,The Fugitive,Andrew Davis,"Adventure,Action,Thriller,Crime,Mystery",Warner Bros.,7.2
35588,Geronimo: An American Legend,Walter Hill,"History,Action,Drama,Western",Columbia Pictures,5.9
2087,The Getaway,Roger Donaldson,"Drama,Action,Thriller","Universal Pictures,Largo Entertainment",5.4
41006,A Good Man in Africa,Bruce Beresford,"Comedy,Drama",Gramercy Pictures,5.2
4916,Guilty as Sin,Sidney Lumet,"Drama,Thriller",Hollywood Pictures,5.6
2019,Hard Target,John Woo,"Action,Adventure,Crime,Thriller","Universal Pictures,Renaissance Pictures,Alphaville Films",6.1
31642,Heaven & Earth,Oliver Stone,"History,War,Action,Drama","Regency Enterprises,Warner Bros.",6.4
9255,Hot Shots! Part Deux,Jim Abrahams,"Action,Comedy,War","Twentieth Century Fox Film Corporation,Sidley Wright & Associates",6.2
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,Christopher Monger,"Drama,Comedy,Romance","Miramax Films,Parallax Pictures",6.1
2259,The House of the Spirits,Bille August,"Romance,Drama","Det Danske Filminstitut,Spring Creek Productions,Eurimages,Costa do Castelo Filmes,Neue Constantin Film,House of Spirits Film",6.7
11934,The Hudsucker Proxy,Joel Coen,"Comedy,Drama","PolyGram Filmed Entertainment,Silver Pictures,Warner Bros.,Working Title Films,PolyGram Filmproduktion",7.1
106143,I'll Do Anything,James L. Brooks,"Comedy,Drama","Gracie Films,Columbia Pictures Corporation",5.7
12475,In the Army Now,"Daniel Petrie, Jr.",Comedy,Hollywood Pictures,4.7
9386,In the Line of Fire,Wolfgang Petersen,"Action,Drama,Thriller,Crime,Mystery","Castle Rock Entertainment,Columbia Pictures Corporation",6.8
7984,In the Name of the Father,Jim Sheridan,Drama,"Universal Pictures,Hell's Kitchen Films",7.6
15765,What's Love Got to Do with It,Brian Gibson,"Drama,Music",Touchstone Pictures,6.9
6,Judgment Night,Stephen Hopkins,"Action,Thriller,Crime","Universal Pictures,Largo Entertainment,JVC Entertainment Networks",6.4
329,Jurassic Park,Steven Spielberg,"Adventure,Science Fiction","Universal Pictures,Amblin Entertainment",7.6
10909,Kalifornia,Dominic Sena,"Thriller,Crime","Propaganda Films,Kouf/Bigelow Productions",6.5
507,Killing Zoe,Roger Avary,"Action,Crime,Drama,Thriller",Live Entertainment,6.1
34024,King of the Hill,Steven Soderbergh,Drama,Gramercy Pictures,6.4
29918,Lassie,Daniel Petrie,"Action,Adventure,Drama,Family",Paramount Pictures,6.1
9593,Last Action Hero,John McTiernan,"Adventure,Fantasy,Action,Comedy,Family","Columbia Pictures Corporation,Oak Productions",6.1
42580,Life With Mikey,James Lapine,"Comedy,Family",Touchstone Pictures,5.1
22317,Lightning Jack,"Simon Wincer,Paul Hogan,Greg Coote","Action,Comedy,Western",Savoy Pictures,5.7
1413,M. Butterfly,David Cronenberg,"Drama,Romance","Geffen Pictures,Warner Bros.",6.6
12121,Made in America,Richard Benjamin,Comedy,"Regency Enterprises,Warner Bros.",5.3
2246,Malice,Harold Becker,"Drama,Crime","Columbia Pictures,New Line Cinema,Castle Rock Entertainment,Nelvana Limited",5.9
10502,The Man without a Face,Mel Gibson,Drama,"Icon Entertainment International,Warner Bros.",6.2
10440,Manhattan Murder Mystery,Woody Allen,"Comedy,Mystery",TriStar Pictures,7.1
9516,Menace II Society,"Albert Hughes,Allen Hughes","Drama,Action,Crime",New Line Cinema,7.2
2320,Executive Decision,Stuart Baird,"Action,Adventure,Drama,Thriller","Silver Pictures,Warner Bros.",5.8
5879,In the Realm of the Senses,Nagisa Ōshima,"Drama,Romance","Argos Films,Oshima Productions,Shibata Organisation",6.5
11971,Much Ado About Nothing,Kenneth Branagh,"Drama,Comedy,Romance","Renaissance Films,American Playhouse Theatrical Films",7.2
2625,Mr. Jones,Mike Figgis,"Drama,Romance","TriStar Pictures,Rastar Films",5.9
31911,Mr. Wonderful,Anthony Minghella,"Comedy,Romance","Warner Bros.,The Samuel Goldwyn Company,Night Life Inc.",5.5
788,Mrs. Doubtfire,Chris Columbus,"Comedy,Drama,Family","Twentieth Century Fox Film Corporation,Blue Wolf",7.0
21450,Naked,Mike Leigh,"Comedy,Drama","Thin Man Films,The Criterion Collection",7.5
11231,The Next Karate Kid,Christopher Cain,Adventure,Columbia Pictures Corporation,4.8
10447,No Escape,Martin Campbell,"Action,Drama,Science Fiction,Thriller","Columbia Pictures Corporation,Pacific Western,Allied Filmmakers,Platinum Pictures",6.1
31586,North,Rob Reiner,"Comedy,Drama,Family,Fantasy,Science Fiction","Columbia Pictures,New Line Cinema,Castle Rock Entertainment",4.8
9300,Orlando,Sally Potter,"Romance,Drama,Fantasy","Mikado Film,Lenfilm Studio,Adventure Pictures",6.7
9559,A Perfect World,Clint Eastwood,"Crime,Drama,Thriller","Malpaso Productions,Warner Bros.",7.2
9800,Philadelphia,Jonathan Demme,Drama,"TriStar Pictures,Clinica Estetico",7.6
713,The Piano,Jane Campion,"Drama,Romance","New South Wales Film & Television Office,The Australian Film Commission,CiBy 2000,Jan Chapman Productions",7.1
8291,Poetic Justice,John Singleton,"Drama,Romance",Columbia Pictures,6.9
18133,The Program,David S. Ward,Drama,Touchstone Pictures,6.0
25557,The Puppet Masters,Stuart Orme,"Horror,Science Fiction,Thriller",Hollywood Pictures,5.6
22588,Radioland Murders,Mel Smith,"Comedy,Crime,Drama,Music,Mystery,Romance",Universal Pictures,5.8
10872,The Ref,Ted Demme,Comedy,"Touchstone Pictures,Don Simpson/Jerry Bruckheimer Films",6.7
1245,The Remains of the Day,James Ivory,"Drama,Romance","Columbia Pictures,Merchant Ivory Productions",7.5
11858,Renaissance Man,Penny Marshall,"Comedy,War","Cinergi Pictures Entertainment,Touchstone Pictures",5.9
7007,Rising Sun,Philip Kaufman,"Action,Drama,Thriller","Twentieth Century Fox Film Corporation,Walrus & Associates",5.8
10467,The Road to Wellville,Alan Parker,"Comedy,Romance","Columbia Pictures,Beacon Pictures",5.5
5550,RoboCop 3,Fred Dekker,"Action,Adventure,Crime,Science Fiction,Thriller",Orion Pictures,4.2
8005,Robin Hood: Men in Tights,Mel Brooks,Comedy,"Gaumont,Twentieth Century Fox Film Corporation,Brooksfilms",6.4
2088,Romeo Is Bleeding,Peter Medak,"Action,Crime,Drama,Thriller","Working Title Films,Polygram Filmed Entertainment,Hilary Henkin",5.7
10412,Romper Stomper,Geoffrey Wright,"Action,Drama,Thriller","The Australian Film Commission,Film Victoria,Seon Film Productions,Romper Stomper Pty. Ltd.",6.6
47889,Ruby in Paradise,Victor Nunez,"Drama,Romance","Ruby in Paradise,Full Crew/Say Yea",5.6
14534,Rudy,David Anspaugh,Drama,TriStar Pictures,7.2
41878,Savage Nights,Cyril Collard,Drama,"Société Nouvelle de Cinématographie,La Sept Cinéma",6.2
424,Schindler's List,Steven Spielberg,"Drama,History,War","Universal Pictures,Amblin Entertainment",8.3
35233,The Scout,Michael Ritchie,"Comedy,Drama","Twentieth Century Fox Film Corporation,Santo Domingo Film & Music Video",5.3
14291,Searching for Bobby Fischer,Steven Zaillian,Drama,Mirage Enterprises,7.3
11236,The Secret Garden,Agnieszka Holland,"Drama,Family,Fantasy","American Zoetrope,Warner Bros.",7.1
11592,Serial Mom,John Waters,"Comedy,Crime,Horror,Thriller","Savoy Pictures,Polar Entertainment",6.4
8850,The Shadow,Russell Mulcahy,"Adventure,Fantasy,Action,Thriller,Science Fiction",Universal Pictures,5.4
10445,Shadowlands,Richard Attenborough,"Drama,Romance","Shadowlands Productions,Savoy Pictures",6.8
695,Short Cuts,Robert Altman,"Comedy,Drama","Fine Line Features,Spelling Entertainment,Avenue Entertainment",6.9
43535,A Simple Twist of Fate,Gillies MacKinnon,"Drama,Family",Touchstone Pictures,5.7
12519,Sirens,John Duigan,"Comedy,Drama","Miramax Films,Sarah Radclyffe Productions - Sirens Limited,British Screen Finance Ltd,Samson Productions II",5.2
